cpu_usage,memory_usage,heartbeat_status,dag_parse_time,recent_changes,scheduler_pod_status,worker_restarts,incident_class
65.11840606601646,67.30920250934079,1,45.59175717466652,8,1,0,DAG Parsing
39.632214064261866,64.4538138937144,1,9.328054637380458,14,1,1,Configuration
85.47602306534618,91.13300403728873,0,20.316553658474234,10,1,4,Resource
94.57270550516262,86.27472901076482,0,18.152032891615313,5,1,2,Resource
81.62584958588052,67.6873108968656,0,7.516837150517034,1,1,1,Scheduler
74.6909262831423,62.368577708751204,0,9.475400634466176,4,0,15,Kubernetes
82.81076766110274,85.16992344846372,0,16.260000047127992,12,0,4,Unknown
41.07126312960625,40.6527725711763,0,23.397882493095082,7,0,7,Kubernetes
56.89787482620404,48.08242424233512,1,5.243650531730504,19,1,2,Configuration
75.83906115144732,83.26633425297777,0,9.772644908506997,7,1,3,Scheduler
56.90082415061797,50.001193350435614,1,20.327096237889638,7,1,1,DAG Parsing
53.543065150515964,42.529337999559786,1,33.97384370328538,18,1,1,Unknown
76.92188959099417,49.580071363880094,0,8.641635120270948,5,0,13,Kubernetes
43.21029492951065,71.94866514518127,1,12.308249256961973,2,0,11,Kubernetes
95.21787979872146,87.06200551299543,1,24.558214236661744,2,1,4,Resource
30.022440298327318,59.37836350628099,1,7.52475880291208,14,1,0,Configuration
94.7933919655195,98.20971185845133,0,14.54897040881793,3,1,3,Resource
41.48419637794057,49.06954895891534,1,21.68346908400383,12,1,0,Unknown
33.774252168594145,54.69231127898799,1,7.8862594448368855,20,1,0,Configuration
32.71143748934902,45.77260923752273,1,6.930739442075625,14,1,2,Configuration
61.92589328712359,64.60794226847588,1,31.376629817559255,20,1,0,Unknown
26.633742081286332,47.99478381807337,1,5.569763550712014,12,1,2,Configuration
73.9436708089308,85.01234863919422,0,14.175166485889251,8,1,0,Scheduler
50.52828076520988,69.80236028663617,1,8.018416539323987,4,1,0,Unknown
50.198876024393336,44.46298554035778,1,8.2703073357083,17,1,0,Configuration
37.595948030235114,38.04967681093579,1,6.116330185143768,14,1,0,Configuration
80.48062288339682,77.51016867873673,0,19.020593866046408,3,1,2,Scheduler
54.1655255613034,46.29537060578474,1,23.008332683803026,16,1,1,Unknown
86.95881575743387,84.68478330996862,1,12.33079433000093,10,0,7,Unknown
37.01957587417456,38.908130986243066,1,8.126871122867637,11,1,1,Configuration
44.933332634058154,42.63108053409264,1,21.633314685928475,14,1,0,Unknown
33.2489141957348,73.1991398889637,1,50.84089475177861,10,1,2,DAG Parsing
44.82669899327067,47.231913219647424,1,9.882890634595586,19,1,1,Configuration
72.79684701473337,88.35152817139917,0,13.183854338082835,5,1,1,Scheduler
77.09466012482568,79.91561508914997,0,6.40080800113344,3,1,2,Scheduler
73.82098171374086,82.87532400225453,0,13.984168766903435,7,1,0,Scheduler
56.71359161955871,64.83391703868558,1,41.99988589947562,10,1,1,DAG Parsing
37.288750069233394,43.33091837810138,1,3.166749882700291,12,1,1,Configuration
60.34562044703651,52.370298750143725,1,29.498612332782308,17,1,2,Unknown
47.767674458852,63.8119409471587,1,6.505348830439441,13,1,1,Configuration
35.473181599266596,75.54022428657971,0,6.740548817530147,8,0,10,Kubernetes
58.63332854274648,31.883076730771236,1,7.949359729965992,13,1,2,Configuration
89.8175155317875,94.68846876835404,0,18.04597460838159,3,1,5,Resource
90.33900476980459,51.99831462547364,0,14.335199695253674,4,1,2,Unknown
62.24800746267056,42.52264238072552,1,54.470574480903544,6,1,1,DAG Parsing
94.2238481081337,99.04356895578168,0,9.81332588286424,1,1,1,Resource
94.60433879515914,40.070657971882866,0,12.653958071255012,2,1,1,Unknown
87.58457563406179,76.44452830216156,1,13.896536830175148,8,0,7,Unknown
96.18184841882325,90.18789247278457,0,13.741765056869983,1,1,3,Resource
87.54252617867739,89.03378445295222,0,14.862478844215694,1,1,2,Resource
56.97483495126155,57.33785239786417,1,9.281451891493942,19,1,0,Configuration
86.00761510062189,85.67024579012981,1,7.301705333975718,5,1,1,Resource
46.43180482660668,54.330173461264955,1,42.99602033905706,8,1,1,DAG Parsing
90.48689544118773,87.95611412721318,0,10.247067909047217,7,1,5,Resource
24.26332865797835,44.91250561777619,1,6.682961479045911,14,1,2,Configuration
29.43859886606756,68.66644766289923,0,9.56808846306502,8,0,4,Kubernetes
62.28178050393945,37.082633217560684,0,21.929617751582693,5,0,5,Kubernetes
85.88509805944848,73.92802608968042,0,14.738591694268866,1,1,1,Scheduler
81.38540420950223,86.58410727152945,0,15.77518873248483,6,1,3,Scheduler
58.831917570760375,46.43304130342878,1,24.101783129842136,4,0,15,Kubernetes
47.85092449622465,74.87277892541663,1,31.42307510792632,20,1,1,DAG Parsing
38.41510288845802,49.99848671436941,1,8.9604932609496,6,1,2,Unknown
51.94827922991607,60.34592873949621,1,28.327658124553277,12,1,0,Unknown
79.71614577875356,71.13034546460648,1,13.810105183229112,2,1,3,Scheduler
88.95369125915667,76.80810792779026,0,21.215179859039843,12,0,3,Unknown
56.01417793842117,54.759880420816565,1,24.809655847332856,14,1,0,Unknown
48.9797885371226,62.57397468727591,1,5.2051588662842265,20,1,2,Configuration
45.78698055436152,32.560060025549255,1,7.3734819929219935,14,1,0,Configuration
90.96360692621637,44.61824755182533,0,5.260844927971164,2,1,2,Unknown
95.88982545205668,96.32848235601304,0,18.109704567670697,1,1,1,Resource
59.83219305858412,47.755022061298796,1,51.164714744130585,7,1,2,DAG Parsing
80.63759531763037,82.37806310140829,0,10.277157914212525,7,1,2,Scheduler
97.58602740392432,86.11495617164539,1,5.970287883928245,0,1,4,Resource
97.28448352006689,96.93485253993931,0,18.45955304791081,2,1,3,Resource
85.6887658336116,43.10050956150654,0,7.956726612107348,4,1,2,Unknown
49.974952476359455,59.69648840688616,0,24.737650656863778,5,0,6,Kubernetes
91.91243497672308,95.99158355537529,0,8.385314217203634,8,1,4,Resource
55.69354357545525,55.74910734820486,1,47.20435962598324,11,1,0,DAG Parsing
58.45603908476003,58.05682856433698,1,24.987110878545945,7,1,0,DAG Parsing
39.062218163571586,42.37382741756599,1,9.154530022961653,14,1,0,Configuration
29.213853303972982,58.3910420280536,1,7.762045270999592,17,1,2,Configuration
57.586176854600886,31.139692646165432,1,4.7783116932938645,20,1,0,Configuration
86.18528865721653,99.38946691222796,0,16.30004364895938,3,1,3,Resource
73.50455742736936,65.504641073617,1,8.747096718231507,1,1,3,Scheduler
32.62992421069464,53.9355993269818,1,48.677343940397996,13,1,2,DAG Parsing
49.27563963192118,62.35945114105442,1,10.481524050175494,4,1,0,Unknown
86.25360233124687,83.43699148832684,0,16.313498060892893,3,1,1,Scheduler
43.50478346423209,72.33754038607054,1,21.647772140871364,19,1,0,DAG Parsing
50.96274212680698,61.343189221293606,1,34.55591838742851,20,1,1,DAG Parsing
72.30746169281834,72.7072731769118,0,5.661301426985751,5,1,1,Scheduler
85.2432985150189,93.29967345313261,1,16.58285852074801,6,1,3,Resource
57.18855363248481,50.12173526110351,1,4.088860045375513,16,1,2,Configuration
46.579742743664944,62.426968390907284,1,5.100437189135922,20,1,1,Configuration
50.678281897719884,40.15987469789139,0,15.727803457789166,6,0,13,Kubernetes
40.74496924745022,63.81477841787206,1,7.9730890451420855,8,0,13,Kubernetes
35.11992255667256,53.334900774860785,1,16.68974311684252,0,0,12,Kubernetes
58.40365724025429,67.65614489560608,1,8.34389644473271,8,1,1,Unknown
83.69843032839245,60.012178190918625,0,8.15274027323963,5,1,3,Scheduler
45.75614850914428,67.8214029933331,1,33.56341199810261,11,1,0,DAG Parsing
39.15258570880329,37.37463828681172,1,3.289970078901006,16,1,0,Configuration
72.79701479011914,66.36393173539808,0,14.661593127309976,7,0,5,Kubernetes
73.20978661249407,74.25847134296194,0,8.975849434100887,6,1,1,Scheduler
39.79511642595772,68.25722600500792,1,36.24370106978233,13,1,0,DAG Parsing
62.112092891243286,40.27474578290881,0,11.022329095135845,1,0,14,Kubernetes
28.578325661523202,44.0196317249003,1,4.707502770474775,18,1,2,Configuration
79.25452417792206,66.28521092314463,0,15.52730470187827,1,1,1,Scheduler
91.82043473611631,92.32066720656559,1,5.049461702839695,1,1,4,Resource
66.15897352549833,46.79056616778995,1,47.1322730026037,15,1,1,DAG Parsing
87.42640283461937,78.3088863934927,0,16.33359074130539,6,0,7,Unknown
86.36412466677531,92.65563031049251,0,14.068646003595639,8,1,4,Resource
27.030806435809012,51.23196831248015,1,8.734343962706085,12,1,2,Configuration
77.20567860296433,41.93186940919829,0,6.724255967829786,6,0,5,Kubernetes
95.40149389794033,94.67890142619926,0,16.09825151664995,7,1,3,Resource
84.87610093298511,84.72720903960028,0,11.587301730106061,7,1,2,Scheduler
74.02659783358538,68.02411101608483,0,8.011327535864394,6,0,4,Kubernetes
91.35546077167938,95.50577317145763,1,24.882473209538404,1,1,4,Resource
85.66871092454453,68.23792340752615,0,15.703172939165846,3,1,2,Scheduler
37.29111993655493,44.71984034186988,1,48.64180230384778,13,1,0,DAG Parsing
88.34448673707331,80.71606497619268,1,16.956281211046,5,0,4,Unknown
38.96369164528258,79.03353694728514,0,7.052866429603048,6,0,4,Kubernetes
99.12228319491192,99.73390444713993,0,19.098018736731674,7,1,3,Resource
86.53624658316248,97.45106074813809,0,10.954178702057874,0,1,4,Resource
45.49666238092463,67.10626760008074,1,47.15590882238324,6,1,2,DAG Parsing
39.622037646147064,50.04369466942255,1,4.864684705309915,15,1,2,Configuration
51.38619051348044,65.02900921487772,0,13.656958142178246,3,0,11,Kubernetes
87.05554560351281,89.99561058029151,0,15.386654206661666,2,1,5,Resource
27.351659555448435,77.11403305120577,0,8.35978417458113,6,0,15,Kubernetes
20.68373721772988,40.48421422002496,0,12.009623237946322,1,0,15,Kubernetes
74.4641954043116,88.87602947284667,0,5.573857960298941,6,1,2,Scheduler
57.38808663871301,59.69620339374252,0,18.239398316757892,0,0,4,Kubernetes
72.79669313302237,70.88942301542801,0,8.591784655070882,3,1,0,Scheduler
98.84659020920675,98.31702121014413,0,18.805807548376283,10,1,3,Resource
46.87424900885159,47.292679997294364,1,14.688349294810992,6,1,2,Unknown
61.47178361818467,48.52491140074083,1,25.036955412321717,15,1,0,DAG Parsing
86.72444445740702,66.42710422111315,0,15.850288488214563,7,1,1,Scheduler
37.55919632102936,61.21837356330917,1,30.903107537820926,20,1,2,Unknown
77.33750321618565,64.7447326303401,0,19.307238912816203,4,1,1,Scheduler
58.183612922083356,60.13372125871126,1,24.089813100098155,14,1,1,Unknown
53.2037979070838,60.000393361292645,1,20.579393050265196,0,0,14,Kubernetes
42.861070515217136,56.64701597800743,1,26.034443067825542,6,1,1,DAG Parsing
92.37619012553509,40.670205831405504,0,9.608346353122798,8,1,0,Unknown
88.43884917249994,49.383959104880525,0,5.083171105963733,5,1,1,Unknown
39.774735104731334,30.37486390814001,1,8.804541090541136,18,1,1,Configuration
58.66020749412192,52.83756173724902,1,10.282500455420816,0,0,5,Kubernetes
40.91165198365427,71.68571731423845,1,25.89394623966417,12,1,0,DAG Parsing
88.93066714805062,46.46921864910213,0,5.249121127939118,5,1,2,Unknown
86.67232260264325,69.785487145722,0,13.316187165001905,3,1,3,Scheduler
98.83339156766833,97.70700078879418,0,15.712710726944312,3,1,1,Resource
88.20131765419319,86.1690808235891,1,9.52381722918812,10,1,4,Resource
35.45770152471171,58.688348880326544,1,10.140606619594639,3,1,2,Unknown
80.9525020978626,75.52727523106772,0,8.718584204990119,1,1,2,Scheduler
52.07810609265279,69.24485276480584,1,15.146297112136306,2,0,14,Kubernetes
55.75943738184219,48.888699088421745,1,7.231265114259555,12,1,1,Configuration
91.29413230876729,85.57024009697679,1,19.31209388934014,7,1,0,Scheduler
54.01640364898708,52.30761649926021,1,43.11674073559419,9,1,0,DAG Parsing
85.40374163013003,95.90820045712839,1,9.19296792722567,4,1,1,Resource
61.33339814748683,47.37164948553651,1,10.378691434533238,7,1,0,Unknown
58.28049703393816,47.163596746480636,1,30.815053440258847,20,1,1,Unknown
42.28524045619332,30.005940041741777,1,2.727164375292258,19,1,2,Configuration
81.73492362326276,73.21406394408031,0,19.482464647074423,4,1,3,Scheduler
76.907802503181,52.79631559842523,1,13.673304600711768,2,0,9,Kubernetes
75.81191923150234,82.86575027270416,1,18.098945941580038,5,0,5,Unknown
56.269452119526086,47.848570418764794,1,24.328735277090665,19,1,2,DAG Parsing
77.12579640942464,72.73006523110016,0,6.894505539840942,1,0,6,Kubernetes
80.09438878295694,88.24788381687267,0,13.68378586260816,0,1,0,Scheduler
93.82548447360719,41.80359322578941,0,8.240747801342414,7,1,2,Unknown
34.435590888037225,63.73762625267371,1,43.72537001569055,14,1,2,DAG Parsing
29.360746754052766,53.40049600032786,1,6.143081838353043,15,1,1,Configuration
98.78023869706145,93.85252547466217,1,7.678955393014213,1,1,2,Resource
88.10453444068222,85.21516989187676,0,19.710829662783848,8,1,0,Scheduler
48.31322278961421,40.7480432388988,1,9.826631911468192,6,1,0,Unknown
97.43161080937638,98.54332240359713,0,16.454033484557293,2,1,2,Resource
88.1749621084194,51.14680596187138,0,14.486015641647615,2,1,0,Unknown
76.6701427398618,83.62123527406413,0,10.738125838954016,0,1,3,Scheduler
38.9022200619413,54.12206737025657,1,11.754959378425479,2,1,1,Unknown
42.11298424435505,58.671731041893324,1,40.102925789650506,8,1,2,DAG Parsing
96.61909194750716,90.70285504472729,1,9.84393120282449,9,1,1,Resource
48.62236939386722,63.27753722027526,1,27.58936599407832,14,1,0,Unknown
78.0214666021026,62.1370155645082,1,22.909659501385008,5,0,11,Kubernetes
47.882296348978414,54.73764767365044,1,3.285904073065738,20,1,0,Configuration
20.264947046114266,59.998126804467944,1,9.663944723741002,17,1,1,Configuration
79.36421694569204,69.09578834227125,1,14.593688777762324,7,0,9,Kubernetes
28.110662351530934,38.739340188143515,1,6.948775193454466,12,1,0,Configuration
30.249931501533386,44.59057330230537,0,14.471413022841375,1,0,8,Kubernetes
88.24236029059838,77.50213978355322,0,18.249481998558025,11,0,5,Unknown
99.51644628225408,96.72961554405364,0,12.521106046482942,6,1,3,Resource
92.34188088873456,93.66138293956243,0,17.556256415579483,6,1,4,Resource
27.93050906555365,33.5414152700256,1,6.786621619874742,1,0,5,Kubernetes
75.21359271559923,38.948046688422586,0,16.05729576991729,6,0,7,Kubernetes
75.51101555101742,77.67797051627727,0,16.38211050694651,2,1,3,Scheduler
56.54010856140377,68.89794582985115,0,12.15843673101615,6,0,8,Kubernetes
92.34769978099389,93.44386390966817,0,21.314976664876482,5,1,3,Resource
85.9154469501473,78.62673489390912,0,14.423721555303475,0,1,2,Scheduler
35.33638359437456,52.330466613996634,1,33.54189032718803,16,1,0,DAG Parsing
41.66256884454243,48.693490874700615,1,8.94322403878066,3,1,1,Unknown
26.779315672524085,31.262139660052206,1,3.914053002299018,10,1,0,Configuration
86.78638800036109,40.62547507913098,0,6.070551684898904,3,1,0,Unknown
84.34562989286225,89.88453192353406,0,15.649100048430816,11,0,3,Unknown
72.5496312834245,40.2722859076221,0,19.95687281962499,4,0,14,Kubernetes
82.69204186510814,63.19232468393115,0,17.625040222587007,8,1,1,Scheduler
73.36556368822326,55.02386872463522,1,15.59677009259995,6,0,4,Kubernetes
67.85653052047043,47.77133024174432,1,38.04511960882836,11,1,0,DAG Parsing
46.762307550762536,60.98843863247285,1,29.977709278128437,17,1,1,Unknown
90.76422924303537,76.43615851832485,0,16.154831632393773,7,1,3,Scheduler
75.34368247997955,72.03120877648358,0,7.469556821022903,0,1,3,Scheduler
74.78852432526362,82.15813960526852,0,15.868775016395773,8,1,2,Scheduler
30.657414088235775,58.03815055732922,1,29.677525376839732,8,1,1,DAG Parsing
93.15467805081217,96.86081375573889,0,19.032685741111862,8,1,5,Resource
87.43543482275486,63.78838478875227,1,6.53881470181641,0,1,2,Scheduler
60.39508598430994,55.711683994827204,1,56.966170335426376,15,1,2,DAG Parsing
58.986060004574014,66.64088408554706,1,25.303933106312122,14,1,1,Unknown
37.70630977998299,50.59961031480825,1,6.219581378656855,4,0,10,Kubernetes
77.50977160601536,87.81317767013994,0,20.916586246486066,7,0,8,Unknown
82.74190024642198,84.45972829639081,0,12.847755099592286,10,0,6,Unknown
45.65635744674281,44.72747244831074,1,8.993496015218927,0,0,7,Kubernetes
49.12450532642285,43.660696900178365,1,32.891119115920944,17,1,2,Unknown
96.20318841184363,96.31496114420752,0,18.912525714099637,3,1,4,Resource
33.26326110127653,55.508954101561415,1,36.960590924519806,15,1,1,DAG Parsing
38.801088646454374,74.04944974901353,0,12.654420997718049,2,0,14,Kubernetes
55.69858875504947,67.11026939948789,1,9.635789530716352,7,1,1,Unknown
91.73600081250451,93.96900782129556,1,13.016101946587472,8,1,4,Resource
47.05094477119967,43.77866403877295,1,48.49605259588385,13,1,0,DAG Parsing
56.284176000433256,43.62823536248913,1,43.2761328623256,18,1,1,DAG Parsing
48.28454466545794,43.880026335150525,1,56.20587542647994,15,1,2,DAG Parsing
88.2136265163176,69.41031942584974,0,10.777931500170908,3,1,2,Scheduler
88.41314837948234,85.77032747680582,0,8.410241234933187,10,1,5,Resource
92.94987721004628,90.82628573211191,0,9.066734661201089,10,1,1,Resource
35.79094740098723,51.910375622805084,1,12.649963721335958,2,1,0,Unknown
87.33039774400018,86.9137436570712,0,22.354644494161008,7,0,7,Unknown
43.747564653861915,73.94788158368098,0,5.985819510482225,7,0,8,Kubernetes
76.47978871162549,67.41719212528979,0,16.48720526445748,8,1,3,Scheduler
71.13367027533455,61.11636384674115,1,6.741807210876642,3,1,1,Scheduler
38.03675362285344,46.93054009936624,1,8.853310882259937,3,1,2,Unknown
63.01245271834454,61.81345525245332,1,44.44172564709515,8,1,0,DAG Parsing
97.95577265902287,85.18510922325932,0,12.755991187567874,1,1,5,Resource
43.11679621366239,50.34739822691198,1,37.8366305239861,17,1,1,DAG Parsing
34.611871119641904,52.86677912948974,1,8.683752541413156,18,1,1,Configuration
78.39618841553285,86.7908049837095,0,7.075610922742336,3,1,3,Scheduler
93.0641292730723,87.52313466154861,0,16.313009223717188,7,1,5,Resource
46.50713957514787,59.67936440363533,1,8.452320455423187,19,1,2,Configuration
55.998427371767264,67.69832231187615,1,25.503983509034867,10,1,1,DAG Parsing
63.096768991201785,53.95555644899336,1,49.184500305380176,11,1,1,DAG Parsing
92.71260944059509,68.92059397552163,1,9.580703664790406,0,1,0,Scheduler
42.500942845674714,48.92114287689727,1,58.143700704764996,16,1,1,DAG Parsing
29.654269694679265,33.75012105220789,0,11.759011684958715,7,0,15,Kubernetes
96.34269122288399,99.67736024018708,0,18.469997155531342,8,1,4,Resource
76.09327265187846,76.5379523064141,1,7.859155564218925,8,1,1,Scheduler
90.98072115711496,78.64006969758474,0,6.893314623113094,1,1,1,Scheduler
84.40617461506866,82.89327012515116,0,12.057512348774504,7,1,2,Scheduler
80.20870233575039,69.63174767869715,0,17.865996416005288,5,1,3,Scheduler
32.403859169371536,62.57936664279818,0,22.292598602220963,0,0,11,Kubernetes
89.30064298180385,58.180041905608306,0,12.700499977555303,7,1,2,Unknown
47.38692002768484,75.9015534670558,0,10.479549969487179,7,0,12,Kubernetes
70.59161086753629,65.79389364983126,0,9.179045915345059,1,1,2,Scheduler
80.83808503314621,70.86564115485216,1,15.609629655591155,6,1,1,Scheduler
93.22283732505443,82.65795589907417,0,15.694234592286827,6,1,2,Scheduler
23.473712502961497,39.657790454391765,1,5.195469519682387,20,1,1,Configuration
63.80620645313432,74.10913107439978,1,52.73707438162678,15,1,2,DAG Parsing
46.59587623276022,53.87588879145867,1,34.9584595071608,12,1,0,DAG Parsing
57.1624822765358,73.20882352429447,1,34.88053513882735,18,1,0,DAG Parsing
55.41193276242374,61.85826228046632,1,54.56987499325665,16,1,1,DAG Parsing
87.79467447883734,96.23504802161433,0,22.534863358358468,0,1,3,Resource
96.20279541449224,93.36990124514531,1,16.50470796540852,7,1,3,Resource
94.51276576156283,84.97885089981204,0,8.41224745223832,2,1,2,Scheduler
75.27646417832639,74.86437359657296,1,19.01693819397359,5,0,11,Kubernetes
76.96676094386697,68.97631112922181,0,19.47127233796958,1,0,8,Kubernetes
95.54267725028659,86.24029183758702,0,17.898144838866042,5,1,5,Resource
47.545675684894114,70.06306438633611,1,6.760397234050812,7,0,11,Kubernetes
75.6160166499322,65.9738979817973,0,5.693205771391376,7,1,0,Scheduler
90.63144702804284,44.278562720874405,0,12.657082196342849,7,1,1,Unknown
83.3534969257427,67.34432775454279,1,10.691831626364717,8,1,1,Scheduler
70.79030542790798,69.86953436897045,1,23.704120641830897,2,0,6,Kubernetes
50.59920536328889,43.71643767631841,1,29.669514437458684,7,1,1,DAG Parsing
85.80301370243328,80.91226063052247,0,17.80973636835623,10,0,6,Unknown
99.35028238294822,91.8949529802938,1,11.846540353636923,5,1,3,Resource
57.36305143352627,53.196334529024966,1,24.955742325278113,3,0,15,Kubernetes
40.69790900616442,46.314562518629906,1,48.10795091462418,10,1,1,DAG Parsing
73.82188172896535,31.011644429663594,1,11.218985956958926,7,0,15,Kubernetes
58.84731991221708,41.529234978408,1,34.57197656523076,17,1,0,DAG Parsing
37.58358741398135,51.7575028193704,1,12.046775936791402,6,1,2,Unknown
97.06975926775817,93.81375533241464,1,16.177009525450543,7,1,2,Resource
53.99563562330639,59.13385434388272,0,23.49856333518547,1,0,8,Kubernetes
30.210047932224718,42.77290199447525,1,30.236957137481788,19,1,0,DAG Parsing
72.14032404895053,81.60223992312584,1,13.327643173727912,3,1,3,Scheduler
63.21534627054411,63.96388982431442,1,59.232767431553974,13,1,2,DAG Parsing
67.33483919801589,58.03842562390746,1,59.564908091844934,14,1,1,DAG Parsing
92.52729256916481,94.1721708983765,0,22.456354178246407,0,1,2,Resource
65.57946068049125,66.01576969318674,1,55.78549979820213,12,1,1,DAG Parsing
68.5006321485482,68.14591091596512,0,23.938467603879026,5,0,14,Kubernetes
92.01328140023003,55.82932488730425,0,6.258274576652264,3,1,1,Unknown
87.89217097410715,86.68970141530232,0,19.622384676175486,10,1,3,Resource
49.91474893506348,59.44862558459191,1,4.287423841802909,16,1,0,Configuration
45.2981411726315,64.12842320902898,1,8.051180500541744,5,1,0,Unknown
88.78678631412579,47.612140185222934,0,12.682603237843884,4,1,2,Unknown
75.96714881539614,71.87357540373763,0,11.85836858855678,1,1,0,Scheduler
47.963306746199706,50.32562759546069,1,24.292694445004575,3,0,11,Kubernetes
67.35006140997619,65.23949500877427,1,27.59336404893439,8,1,1,DAG Parsing
89.72825544991515,53.62884640115706,0,8.121093655840697,4,1,0,Unknown
97.46976617060707,95.95226084534174,0,11.23780687795083,7,1,2,Resource
62.26769455086476,54.44955048106643,1,23.40692666970653,13,1,1,Unknown
80.02911967555822,61.98565815634642,0,8.18939816081211,7,1,3,Scheduler
51.295758516374256,45.44811215822226,1,13.956989783163316,4,1,1,Unknown
38.49846309275027,43.25039634573541,0,6.808417760970498,4,0,15,Kubernetes
28.6637367156754,51.22840642740692,1,5.771307639318847,17,1,0,Configuration
51.76327839712134,67.52443175458612,1,40.30490355317353,6,1,1,DAG Parsing
90.26223218429246,89.21627528185297,1,8.367547292061687,4,1,3,Resource
84.34773234417496,81.6069513609496,0,12.995278204086336,8,0,4,Unknown
82.37168395599502,77.06269083512422,0,13.394095901276494,9,0,3,Unknown
58.353360574842156,42.96516542014007,1,42.35688280364254,16,1,1,DAG Parsing
84.24473006527397,79.68660976726548,0,20.693480270922468,11,0,3,Unknown
41.984314938678665,44.520510810924655,1,9.935795531957453,4,1,1,Unknown
43.84092329367492,72.93164192260372,1,55.797036672844975,19,1,0,DAG Parsing
87.03383359642014,96.25141204733674,0,23.375374236596507,4,1,2,Resource
93.25963798775612,99.15196817571446,0,10.146535152697655,7,1,4,Resource
92.26913379168526,87.92692737451374,0,24.276581788298795,8,1,4,Resource
39.21479689562507,49.97233679885848,1,7.337257904417731,16,1,2,Configuration
75.25191345849385,67.48589217668773,0,10.305179519219276,8,1,3,Scheduler
86.19086808506202,87.25234335637819,0,6.071147552837212,2,1,2,Scheduler
59.89266366250581,52.49828567801565,1,22.702382309675958,9,1,2,DAG Parsing
46.95205705589983,60.716295278819324,1,5.600363777240166,8,1,1,Unknown
70.61965904745472,82.09693415265247,0,16.735797442214476,6,1,1,Scheduler
88.38507469422495,88.4925483970893,0,13.266027320965172,7,1,1,Resource
41.426076295889374,54.52864933107939,1,4.106797531143284,14,1,0,Configuration
30.834262360989953,51.366886280592986,1,52.052886172418084,15,1,1,DAG Parsing
35.699933833869295,61.20031403023801,1,6.716806038214375,14,1,0,Configuration
64.31241174753058,34.749923516529016,0,5.193446554541397,2,0,14,Kubernetes
88.63031751506199,94.87994452798478,1,13.46255910233807,6,1,1,Resource
40.1095894113429,48.52040623143972,1,31.83782741761133,16,1,0,Unknown
37.68020934657545,74.999181738606,1,26.19780691777619,10,1,0,DAG Parsing
88.31564110669049,89.50751430636129,0,16.13436236210469,9,1,2,Resource
99.65993834934685,99.60759618454,1,23.383044308804237,3,1,2,Resource
77.79492263319585,45.72518340910847,0,9.955727499271578,1,0,7,Kubernetes
45.97349965845133,47.79421131813173,1,24.553593733596333,12,1,2,Unknown
43.81653665098986,76.15367841864855,0,9.838761891792231,7,0,13,Kubernetes
85.49275921343539,67.2248937556894,0,8.482826664427284,4,1,3,Scheduler
90.81030700663878,53.68097272516862,0,7.023102332844411,3,1,1,Unknown
26.009616311462423,35.50750734416994,1,6.816162211734217,11,1,2,Configuration
90.20055611829257,85.67900677405117,0,5.758824942873218,8,1,0,Scheduler
75.5625171068982,49.647633545370994,1,11.361154385322012,4,0,7,Kubernetes
51.222273497252985,55.880039615141506,1,44.21707166141252,7,1,2,DAG Parsing
31.79913877252765,52.191598415692475,1,4.3844520257287645,20,1,1,Configuration
35.71960392554528,58.7638222716896,1,6.179257239212719,8,1,0,Unknown
56.57485206968036,42.99648842455416,1,58.98617963808887,7,1,2,DAG Parsing
50.52951830436767,43.81689035013459,1,40.153547591432854,15,1,0,DAG Parsing
88.92605579157554,87.48116546272749,1,22.015299235163262,3,0,5,Unknown
87.42315091726512,45.325141813870054,0,9.300657311336073,7,1,2,Unknown
40.879403464165435,54.57336186409949,1,2.366224878840274,12,1,1,Configuration
90.8209724918297,87.08804755349327,0,14.10597497246399,5,1,1,Scheduler
45.17457253864827,51.25722332891319,1,10.342731762111617,3,1,2,Unknown
46.838422276403165,43.977725737529134,1,22.54232152588545,13,1,1,DAG Parsing
36.95771521643772,44.668253023363214,1,8.017566107053138,15,1,1,Configuration
93.68975500813445,66.23363717470654,0,8.969691879350112,1,1,1,Scheduler
88.67534529130644,72.8530148188374,1,10.429946655704164,2,1,3,Scheduler
39.505609065637344,44.26469208055161,1,29.537580138392908,16,1,2,DAG Parsing
40.6688278320873,42.891402732192326,1,36.979986452736554,12,1,2,DAG Parsing
57.1764243125876,73.34762886978626,1,25.71117873450199,15,1,2,DAG Parsing
52.81631447123212,40.72620491005807,1,24.572282713195897,17,1,2,Unknown
90.51373682963946,68.4851694984848,0,17.56213883909632,7,1,1,Scheduler
44.9965069367107,40.98656409348525,1,57.233036189998124,19,1,2,DAG Parsing
36.66579088263654,55.53679333853829,1,37.88518638681029,17,1,1,DAG Parsing
87.3487453074763,81.19257425083657,0,11.223018438473272,5,1,3,Scheduler
58.0576548411954,71.72632345923763,0,11.20338986794291,6,0,15,Kubernetes
83.73049097713329,87.83018282533342,1,18.21269926036708,7,1,0,Scheduler
91.67128388987825,65.45187079540297,0,10.686557962822093,3,1,3,Scheduler
91.8477720395486,99.87757358231005,0,9.046364127947994,2,1,3,Resource
45.47949520157054,59.65854487658765,1,30.47106706349983,10,1,2,DAG Parsing
71.68500820275769,60.94238874159054,0,6.062860248329802,3,1,2,Scheduler
33.70509709014953,66.35844140681607,0,9.223804583262893,0,0,13,Kubernetes
